Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition
490,189000,60,4,70,11218,4,5,20,3,1,6,6,5,1992,2,14,3,0,3,5,3,3,4,6,0,1055,1,2,5,1055,790,0,0,2,1,3,3,8,1,5,2,1992,2,462,3,635,104,5,2010,9,5
491,134000,20,4,55,8250,4,5,19,2,1,3,5,5,1968,4,7,3,0,4,5,2,4,4,2,250,210,1,2,5,1211,0,0,0,1,0,3,4,5,1,5,2,1968,3,322,3,0,63,8,2008,9,5
492,143000,50,4,78,10496,4,5,13,1,1,1,6,6,1950,2,14,2,320,4,5,2,4,3,5,196,844,1,2,5,1168,678,0,0,2,0,3,4,7,1,3,2,1949,3,315,3,0,0,1,2007,9,5
493,184000,60,4,60,15384,1,5,9,7,1,6,7,5,2005,2,13,3,0,3,5,3,3,1,3,724,64,1,2,5,788,702,1,0,2,1,3,3,8,1,3,2,2004,1,388,3,100,75,2,2008,9,5
494,214000,60,4,86,14598,1,2,21,2,1,6,6,5,2007,2,13,4,74,3,5,3,3,3,6,0,894,1,2,5,894,1039,0,0,2,1,4,3,9,1,3,4,2007,1,668,3,100,18,1,2008,9,5
495,367294,120,4,65,8769,4,1,16,3,5,3,9,5,2008,4,9,2,766,1,5,3,1,4,3,1540,162,1,2,5,1702,0,1,0,1,1,1,1,7,1,3,2,2008,1,1052,3,0,72,10,2008,7,6
496,195000,60,4,41,12393,2,3,6,3,1,6,7,5,2005,2,13,3,0,3,5,3,3,4,6,0,847,1,2,5,847,1101,0,0,2,1,4,3,8,1,3,4,2004,1,434,3,100,48,9,2006,9,5
497,265900,20,4,64,9037,1,5,24,3,1,3,8,5,2006,4,13,2,32,3,5,3,3,1,3,428,1048,1,2,5,1484,0,0,0,2,0,2,1,6,1,3,2,2006,2,472,3,120,33,12,2007,9,5
498,170000,85,4,85,10625,4,5,17,3,1,7,7,6,1974,2,10,2,81,4,5,2,3,2,3,885,0,5,2,5,1173,0,1,0,2,0,3,3,6,2,5,2,1974,2,528,3,0,120,1,2010,9,4
499,178000,80,4,78,12090,4,5,17,3,1,8,6,7,2003,4,13,2,74,4,5,2,3,4,6,0,585,1,2,5,1140,728,0,0,3,1,3,4,7,1,5,4,1984,1,477,3,268,112,1,2007,9,1
500,129500,75,5,60,9600,4,5,18,3,1,5,6,5,1950,2,1,3,0,4,5,1,3,4,5,319,416,2,1,5,1134,924,0,0,1,1,3,4,8,1,3,6,1950,3,396,2,0,0,4,2008,9,5
501,244000,20,4,93,11160,4,1,13,3,1,3,7,5,1968,4,4,3,0,3,5,2,4,4,1,1065,1045,1,2,5,2110,0,1,0,2,1,3,1,8,2,5,2,1968,1,522,3,0,0,4,2010,9,5
502,165400,60,4,60,6931,4,5,8,3,1,6,7,5,2004,2,13,4,92,3,5,3,3,4,6,0,746,1,2,5,760,896,0,0,2,1,3,3,7,1,3,4,2003,1,397,3,178,128,7,2008,9,5
503,127500,50,5,52,6240,4,5,4,3,1,1,6,6,1950,2,14,3,0,4,5,1,4,4,4,425,459,5,2,1,959,408,0,0,1,0,3,4,6,1,3,6,1978,3,560,3,0,0,11,2007,9,5
504,301500,20,4,91,14303,1,1,14,3,1,3,8,5,1994,4,7,2,554,3,5,3,3,2,3,1314,672,1,2,5,1987,0,1,0,2,0,2,3,7,1,5,2,1994,1,691,3,262,36,8,2008,9,5
505,180500,70,4,60,13515,4,5,4,3,1,6,6,6,1950,3,14,3,0,4,5,3,4,4,6,0,764,1,2,1,1060,764,0,0,1,0,3,4,8,1,3,6,1940,3,520,1,0,0,7,2007,9,5
506,122000,190,5,60,10120,1,5,18,2,2,5,7,4,1950,4,14,3,0,2,5,2,4,4,6,0,925,5,1,2,964,925,0,0,1,1,4,4,9,1,3,6,1960,3,308,1,0,0,1,2007,9,5
507,378500,20,4,89,13214,1,5,24,3,1,3,9,5,2009,4,12,3,0,1,5,3,1,2,6,0,2002,1,2,5,2018,0,0,0,2,0,3,1,10,1,3,2,2009,1,746,3,144,76,5,2010,9,5
508,177000,80,4,124,11512,1,1,8,3,1,8,6,7,2006,2,10,2,84,4,5,2,4,1,1,719,300,3,2,5,1357,0,1,0,1,0,2,1,5,1,3,3,1959,2,312,3,0,0,5,2008,9,5
509,139000,50,4,53,5362,4,1,7,3,1,1,5,6,2003,2,14,3,0,4,5,3,4,4,6,0,661,1,2,5,661,589,0,0,2,0,3,4,8,1,3,6,1985,3,552,3,242,0,11,2007,9,5
510,180000,20,4,50,8049,1,2,24,3,1,3,7,5,1990,4,7,2,54,4,5,2,3,4,1,1053,256,5,2,5,1339,0,1,0,2,0,2,4,6,1,5,2,1990,1,484,3,0,58,7,2006,9,5
511,169000,50,4,50,9638,4,5,23,2,1,1,6,7,1990,2,14,3,0,4,5,3,4,4,6,0,804,1,2,5,1699,748,0,0,2,0,4,3,10,1,3,6,1969,3,336,3,272,0,3,2010,9,5
512,132500,50,5,50,6000,4,5,4,3,1,1,6,6,1950,2,9,3,0,4,2,2,4,4,6,0,780,1,2,2,825,587,0,0,1,0,4,4,6,1,3,6,1939,3,280,3,45,0,5,2009,9,5
513,278000,120,4,40,5664,1,5,22,3,5,3,8,5,2000,2,6,3,0,3,5,3,3,4,3,1158,343,1,2,5,1659,0,1,0,2,0,2,1,5,1,1,2,2000,1,499,3,212,59,10,2009,9,5
514,281000,60,4,86,11065,1,5,16,3,1,6,8,5,2006,2,13,4,788,3,5,3,3,3,6,0,1085,1,2,5,1120,850,0,0,2,1,3,1,8,1,3,4,2006,1,753,3,177,74,10,2006,7,6
515,162900,60,4,78,10140,4,5,17,3,1,6,7,5,1976,2,7,3,0,4,5,3,3,4,3,194,638,5,2,5,832,832,0,0,2,1,4,4,8,1,5,2,1976,2,528,3,0,28,3,2006,9,5
516,160000,60,4,313,63887,3,1,8,2,1,6,10,5,2008,4,12,4,796,1,5,3,1,2,3,5644,466,1,2,5,4692,950,2,0,2,1,3,1,12,3,3,2,2008,1,1418,3,214,292,1,2008,7,6
517,290000,60,4,92,10120,4,5,14,3,1,6,8,5,1994,4,13,2,391,3,5,3,3,4,3,740,425,1,2,5,1203,1323,1,0,2,1,4,3,8,1,5,2,1994,2,844,3,309,78,12,2006,9,5
518,325000,20,4,108,13173,1,1,16,3,1,3,9,5,2007,4,13,4,300,3,5,3,1,4,3,1572,80,1,2,5,1652,0,1,0,2,0,2,1,6,2,1,2,2006,1,840,3,404,102,11,2009,9,5
519,202500,120,4,48,6955,1,5,16,3,5,3,7,5,2006,2,13,4,94,3,5,3,3,4,6,0,1368,1,2,5,1368,0,0,0,2,0,2,3,6,1,3,2,2005,2,474,3,132,35,9,2006,7,6
520,335000,20,4,100,17500,4,5,7,4,1,3,7,8,2002,2,4,3,0,3,3,3,3,1,3,1406,496,5,2,5,1902,0,1,0,2,0,3,1,7,2,5,2,1959,1,567,3,0,207,5,2010,9,5
521,333168,60,4,108,14774,1,1,14,3,1,6,9,5,1999,2,13,2,165,3,5,3,3,4,6,0,1393,1,2,5,1422,1177,0,0,2,1,4,3,10,1,5,4,1999,1,779,3,668,30,5,2010,9,5
522,119000,20,4,60,8190,4,5,8,3,1,3,4,6,1954,4,14,3,0,4,5,2,4,4,5,732,216,1,2,5,948,0,1,0,1,0,3,4,5,1,5,6,1956,3,280,3,0,36,10,2007,9,5
523,206900,60,4,85,11075,4,5,13,3,1,6,6,5,1969,2,7,3,0,4,5,2,2,3,1,500,176,5,2,5,1092,1020,0,0,2,1,4,4,9,2,3,2,1969,3,576,3,280,0,6,2008,9,5
524,295493,20,4,61,10226,1,5,6,3,1,3,8,5,2008,2,13,4,270,3,5,3,1,2,6,0,1622,1,2,5,1630,0,1,0,2,0,3,1,8,1,3,2,2008,2,860,3,172,42,1,2009,9,5
525,208900,120,2,47,4230,4,1,21,3,5,3,7,5,2007,2,13,3,0,3,5,3,1,4,6,0,1352,1,2,5,1352,0,0,0,2,0,2,3,5,1,3,2,2006,2,466,3,0,241,4,2007,7,6
526,156500,20,4,70,8400,4,5,13,3,1,3,6,3,1957,4,4,3,0,4,5,2,4,4,1,189,628,3,2,5,1478,0,1,0,1,1,3,4,6,2,3,2,1957,2,442,3,114,0,6,2009,9,5
527,190000,60,4,107,10186,1,5,14,3,1,6,7,5,1992,2,7,3,0,3,5,3,3,4,3,674,76,1,2,5,1061,862,1,0,2,1,3,3,8,1,5,2,1992,2,564,3,240,39,6,2010,9,5
528,147000,20,4,75,9986,4,5,21,3,1,3,8,5,2007,2,13,2,428,3,5,3,1,1,6,0,1795,1,2,5,1795,0,0,0,2,0,2,3,7,1,3,2,2007,2,895,3,0,49,2,2007,7,6
529,130500,20,4,60,6600,4,5,12,3,1,3,5,9,2008,2,13,3,0,3,3,2,4,4,1,641,175,1,2,5,816,0,0,1,1,0,3,3,5,1,1,2,1982,3,264,3,0,0,10,2008,9,5
530,256000,50,5,60,10440,4,1,18,3,1,1,6,7,1950,2,4,3,0,3,3,1,3,4,4,493,1017,1,2,5,1584,1208,0,0,2,0,5,4,8,2,5,6,1920,3,520,3,0,547,6,2008,9,5
531,176500,60,4,63,9084,1,5,9,3,1,6,7,5,1998,4,13,3,0,4,5,3,3,4,6,0,935,3,2,5,955,677,0,0,2,1,3,4,8,1,5,2,1998,1,462,3,0,28,6,2006,9,5
532,227000,20,4,85,10000,4,5,21,3,1,3,8,5,2006,4,13,4,410,3,5,3,3,1,6,0,1588,1,2,5,1588,0,0,0,2,0,3,3,7,1,3,2,2006,2,825,3,144,45,12,2007,9,5
533,100000,20,4,67,8877,4,5,8,3,1,3,4,6,1958,2,9,3,0,4,5,2,4,3,1,690,126,1,2,5,816,0,1,0,1,0,2,4,3,1,3,6,1958,3,288,3,0,0,5,2009,9,5
534,167900,20,4,80,9650,4,5,17,3,1,3,6,5,1977,2,10,2,360,4,5,2,3,4,1,686,664,5,2,5,1334,0,0,1,2,0,2,4,6,1,5,2,1977,2,630,3,0,16,4,2009,9,5
535,177000,50,4,57,7558,4,5,7,3,1,1,6,6,1950,2,4,3,0,4,5,1,4,4,6,0,896,3,2,5,1172,741,0,0,1,1,3,4,9,1,5,6,1929,3,342,3,0,0,3,2009,9,5
536,155835,60,4,85,11103,1,1,6,3,1,6,7,5,2006,2,13,3,0,3,5,3,3,4,6,0,728,1,2,5,728,728,0,0,2,1,3,3,8,1,5,2,2006,1,440,3,0,0,7,2007,7,6
537,283463,20,4,93,15306,1,1,24,3,1,3,8,5,2007,2,13,4,100,3,5,3,1,2,3,80,1652,1,2,5,1776,0,1,0,2,0,3,3,7,1,3,2,2006,1,712,3,0,0,5,2007,7,6
538,171000,60,4,70,9247,1,5,13,3,1,6,6,6,1962,2,7,2,318,4,5,2,4,4,5,319,539,1,2,5,858,858,0,0,1,1,4,4,8,1,3,2,1962,1,490,3,0,84,3,2008,9,5
539,410000,50,4,56,14720,1,2,14,3,1,1,8,5,1996,4,13,2,579,3,5,3,3,1,3,816,1217,1,2,5,2053,1185,1,0,2,1,4,3,9,1,1,2,1996,1,666,3,283,86,3,2010,9,5
540,170000,80,4,102,10192,1,5,17,3,1,8,7,6,1992,2,9,2,143,4,5,2,4,4,6,0,570,3,2,5,1222,698,0,0,3,0,4,3,8,1,5,2,1968,2,487,3,0,98,9,2006,9,5
541,315000,20,4,129,16737,4,4,16,3,1,3,9,5,2005,4,13,2,66,3,5,3,1,1,3,1447,533,1,2,5,1980,0,1,0,2,0,3,1,8,1,3,2,2004,1,770,3,194,45,9,2006,9,5
542,260000,20,4,124,16158,1,5,22,3,1,3,7,5,2005,4,13,4,16,3,5,3,1,1,1,1274,256,1,2,5,1530,0,1,0,2,0,3,3,7,1,3,2,2005,1,430,3,168,36,6,2009,9,5
543,156932,60,4,73,8499,1,5,9,3,1,6,6,5,2007,2,13,3,0,4,5,3,3,4,6,0,616,1,2,5,616,796,0,0,2,1,3,3,6,1,3,4,2007,1,432,3,0,36,3,2007,7,6
544,127000,160,5,41,2665,4,5,11,3,5,6,5,6,1977,2,6,3,0,4,5,3,4,4,1,548,36,1,2,5,925,550,0,0,2,0,4,4,6,1,5,2,1977,2,336,3,104,26,7,2006,9,5
545,232000,20,4,48,10635,2,3,6,3,1,3,8,5,2003,4,13,2,171,3,5,3,3,1,2,370,315,1,2,5,1668,0,1,0,2,0,3,3,8,1,5,2,2003,1,502,3,0,262,5,2010,9,5
546,165500,80,4,80,9600,4,5,13,3,1,8,6,6,1996,4,1,3,0,4,5,2,4,1,2,831,161,3,2,5,1661,0,1,0,1,0,3,3,8,1,5,4,1955,2,377,3,0,28,10,2008,9,5
547,274300,60,4,75,9750,4,1,6,3,1,6,7,6,1998,2,13,3,0,4,5,3,3,1,3,975,133,1,2,5,1108,989,1,0,2,1,3,3,8,1,5,6,1998,2,583,3,253,170,6,2006,9,5
548,250000,60,2,85,10625,4,5,21,3,1,6,7,5,2005,2,6,3,0,3,5,3,3,4,6,0,1026,1,2,5,1026,932,0,0,2,1,3,3,9,1,3,2,2005,1,936,3,154,210,7,2008,9,5
549,239000,20,4,89,10991,1,5,24,3,1,3,8,5,2007,2,13,2,80,3,5,3,3,2,6,0,1571,1,2,5,1571,0,0,0,2,0,3,3,7,1,3,2,2007,1,722,3,100,36,12,2007,7,6
550,250000,60,4,80,16692,1,5,17,7,1,6,7,5,1978,2,10,2,184,4,5,2,3,4,2,790,133,5,2,5,1392,1392,1,0,3,1,5,3,12,2,5,2,1978,2,564,3,0,112,7,2006,9,5
551,136000,50,5,60,8520,4,5,18,1,1,1,6,7,1950,2,12,3,0,4,3,1,4,4,5,168,0,5,1,5,1664,862,0,0,2,0,5,3,10,1,3,6,1916,3,216,3,88,15,8,2007,6,4
552,377500,20,4,42,14892,1,2,9,3,1,3,9,5,2007,2,13,4,160,1,5,3,1,2,3,1320,426,1,2,5,1746,0,1,0,2,0,3,1,7,2,3,2,2006,1,758,3,201,39,10,2009,9,5
553,131000,50,5,60,6000,4,5,4,3,1,1,6,6,1950,2,14,3,0,4,3,1,4,4,1,375,360,1,2,5,869,349,0,1,1,0,3,4,6,1,3,6,2003,3,440,3,0,0,3,2007,9,5
554,123000,85,4,68,7838,4,5,13,3,1,7,5,5,1967,2,7,3,0,4,5,2,4,1,1,769,95,5,2,5,900,0,1,0,1,0,3,4,6,1,4,2,1967,2,288,3,175,144,12,2006,9,5
555,163000,190,5,60,10800,4,5,18,3,2,1,6,7,2000,2,14,3,0,4,5,1,2,4,6,0,482,1,1,5,1221,691,0,0,2,0,3,4,7,1,5,6,2003,3,672,3,0,25,4,2008,9,5
556,246578,120,4,53,4045,4,5,1,3,5,3,7,5,2006,4,13,2,45,3,5,3,3,1,3,1070,286,1,2,5,1500,0,1,0,2,0,2,3,6,1,3,2,2006,1,648,3,161,20,10,2006,7,6
557,281213,60,4,88,12665,1,5,24,3,1,6,8,5,2006,4,13,2,245,3,5,3,3,2,6,0,1094,1,2,5,1133,1349,0,0,2,1,4,3,9,1,3,4,2005,1,642,3,144,39,2,2007,9,5
558,137450,50,4,51,6171,4,5,23,3,1,1,6,6,1990,2,15,3,0,4,5,1,4,4,2,264,712,1,2,5,1160,448,0,0,2,1,3,3,7,1,3,6,1925,3,216,3,147,16,10,2009,9,5
559,120000,50,5,50,6000,4,1,4,3,1,1,6,7,1950,2,15,3,0,4,5,1,4,4,6,0,862,5,2,5,950,208,0,0,1,0,3,4,5,1,3,4,1929,2,208,3,0,0,7,2008,9,5
560,193000,60,4,62,7415,1,5,9,3,1,6,6,5,2004,2,13,3,0,4,5,3,4,4,3,759,80,1,2,5,864,729,1,0,2,1,3,4,8,1,5,2,2004,1,398,3,100,75,4,2008,9,5
561,193879,20,4,64,6762,4,5,6,3,1,3,7,5,2006,2,13,3,0,3,5,3,3,1,6,0,1286,1,2,5,1294,0,0,0,2,0,2,3,6,1,3,2,2006,2,662,3,168,55,7,2006,7,6
562,275000,120,5,44,3842,1,5,7,3,5,3,8,5,2005,4,6,4,174,3,5,3,1,2,3,1373,221,1,2,5,1646,0,1,1,2,0,2,3,5,1,3,2,2004,1,482,3,128,53,1,2008,9,5
563,215000,60,4,46,20544,1,2,17,3,1,6,7,6,1991,2,10,2,123,4,3,2,3,4,6,0,791,3,2,5,1236,857,0,0,2,1,3,4,7,1,5,2,1986,1,542,3,364,63,11,2008,9,5
564,257000,20,4,88,10994,1,1,20,3,1,3,8,5,2006,2,13,4,366,3,5,3,3,4,3,976,868,1,2,5,1844,0,1,0,2,0,2,3,7,1,3,2,2005,1,620,3,165,44,9,2009,1,1
565,207000,50,4,64,13053,4,5,4,3,1,1,6,7,2000,3,14,3,0,4,5,1,4,4,6,0,833,3,2,5,1053,795,0,0,1,1,4,3,8,1,3,6,1922,3,370,1,0,0,6,2008,9,5
566,175900,120,4,51,3635,4,5,1,3,5,3,7,5,2007,4,13,2,130,3,5,3,3,4,1,988,398,1,2,5,1569,0,0,1,2,0,1,3,7,1,5,2,2007,2,660,3,143,20,5,2009,9,5
567,179900,60,4,90,11700,4,1,17,3,1,6,6,6,1968,2,7,2,420,4,5,2,4,4,1,404,304,3,2,5,708,708,0,0,2,1,3,4,7,1,5,2,1968,2,776,3,0,169,5,2006,9,5
568,127500,120,4,53,4043,4,5,15,3,5,3,6,5,1977,2,10,3,0,4,5,2,3,4,1,360,709,5,2,5,1069,0,0,0,2,0,2,4,4,1,2,2,1977,2,440,3,0,55,7,2010,9,5
569,271000,60,4,81,10944,1,5,14,3,1,6,7,5,1994,2,13,2,448,3,5,3,3,4,3,1000,223,1,2,5,1223,904,1,0,2,1,3,3,5,2,5,2,1994,2,525,3,171,132,8,2008,9,5
570,140000,50,4,60,10930,4,5,13,1,1,1,5,6,1950,2,9,3,0,4,5,2,4,4,2,580,333,5,2,1,1048,510,1,0,1,1,3,4,6,1,5,2,1962,3,288,3,0,0,4,2008,9,5
571,119000,30,5,60,7200,4,1,18,3,1,3,5,7,1992,2,9,4,294,4,3,2,4,4,2,510,278,5,2,5,804,0,1,0,1,0,2,3,4,2,3,2,1940,3,240,3,0,0,2,2010,9,1
572,192140,60,4,60,21930,3,5,9,7,1,6,5,5,2005,2,13,3,0,3,5,3,3,1,6,0,732,1,2,5,734,1104,0,0,2,1,4,4,7,1,3,4,2005,1,372,3,100,40,7,2006,9,5
573,186500,60,4,93,10261,1,5,9,3,1,6,6,5,2000,2,13,2,318,4,5,3,3,4,6,0,936,1,2,5,962,830,1,0,2,1,3,4,8,1,5,2,2000,1,451,3,0,0,5,2008,9,5
574,160000,20,4,80,17400,4,5,12,3,1,3,5,5,1977,2,4,3,0,4,5,2,4,4,1,936,190,2,2,5,1126,0,1,0,2,0,3,4,5,1,3,2,1977,2,484,2,295,41,5,2006,9,5
575,174000,20,4,80,8400,4,5,13,3,1,3,6,9,2005,2,14,2,237,3,3,2,4,4,6,0,1319,5,2,5,1537,0,1,0,1,1,3,3,7,1,3,2,1962,2,462,3,0,36,7,2008,1,1
576,394617,20,4,96,12444,4,3,16,3,1,3,8,5,2008,4,13,4,426,1,5,3,1,1,3,1336,596,1,2,5,1932,0,1,0,2,0,2,1,7,1,3,2,2008,1,774,3,0,66,11,2008,7,6
577,197000,60,4,80,11584,4,5,17,3,1,8,7,6,1979,4,7,2,96,4,5,2,4,4,3,315,114,5,2,5,1040,685,0,0,2,1,3,4,6,1,5,2,1979,2,550,3,0,88,11,2007,9,5
578,191000,70,4,79,11526,1,5,7,3,1,4,6,7,1994,2,9,3,0,4,5,1,1,4,6,0,588,2,2,5,1423,748,0,0,2,0,3,4,11,1,3,6,1993,1,672,3,431,0,9,2008,9,5
579,310000,60,2,85,11003,4,5,21,3,1,6,10,5,2008,2,13,4,160,1,5,3,1,1,3,765,252,1,2,5,1026,981,1,0,2,1,3,1,10,1,1,2,2008,1,812,3,168,52,4,2009,9,5
580,240000,60,4,80,10000,4,5,6,3,1,6,8,5,1996,2,13,2,438,3,5,3,3,4,3,1079,141,1,2,5,1220,870,1,0,2,1,3,3,8,1,5,2,1995,2,556,3,0,65,12,2007,9,5
581,287090,20,4,78,9262,4,5,21,3,1,3,8,5,2009,2,6,4,194,3,5,3,3,4,6,0,1573,1,2,5,1578,0,0,0,2,0,3,1,7,1,3,2,2008,1,840,3,0,36,5,2009,7,6
582,175000,60,4,62,7917,4,5,9,3,1,6,6,5,2000,2,13,3,0,4,5,3,3,4,6,0,953,1,2,5,953,694,0,0,2,1,3,4,7,1,5,2,1999,2,460,3,0,40,8,2007,9,5
583,210000,20,4,85,13175,4,5,17,3,1,3,6,6,1988,2,10,4,119,4,5,2,3,4,1,790,589,5,2,5,2073,0,1,0,2,0,3,4,7,2,5,2,1978,3,500,3,349,0,2,2010,9,5
584,266500,70,4,66,9042,4,5,7,3,1,6,7,9,2006,2,6,3,0,1,3,5,4,4,3,275,877,1,2,5,1188,1152,0,0,2,0,4,3,9,2,3,2,1941,2,252,3,0,60,5,2010,9,5
